Person Name,Person ID,Date,Start,End
Virgilio Godby,10,8.6.2013,18:21,00:02
Curtis Duden,11,8.6.2013,18:21,04:11
Kristina Marrinan,12,8.6.2013,18:21,23:53
Kristina Marrinan,12,8.6.2013,04:21,04:21
Felisa Diver,13,8.6.2013,18:21,02:30
Felisa Diver,13,8.6.2013,04:21,04:21
Lilli Brockington,1,9.6.2013,18:21,02:01
Wenona Endsley,2,9.6.2013,18:21,21:56
Houston Riess,3,9.6.2013,18:21,23:12
Houston Riess,3,9.6.2013,04:21,04:21
Chana Crowther,4,9.6.2013,18:21,20:27
Aleisha Lige,5,9.6.2013,18:21,23:45
Modesto Melody,6,9.6.2013,18:21,23:50
Hassan Lindstedt,7,9.6.2013,18:21,06:15
Elwood Quarles,8,9.6.2013,18:21,05:23
Marci Luckett,9,9.6.2013,18:21,00:40
Marci Luckett,9,9.6.2013,04:21,04:21
Virgilio Godby,10,9.6.2013,18:21,03:58
Virgilio Godby,10,9.6.2013,04:21,04:21
Curtis Duden,11,9.6.2013,18:21,00:13
Kristina Marrinan,12,9.6.2013,18:21,03:01
Lilli Brockington,1,10.6.2013,18:21,21:04
Lilli Brockington,1,10.6.2013,04:21,04:21
Wenona Endsley,2,10.6.2013,18:21,03:53
Wenona Endsley,2,10.6.2013,04:21,04:21
Houston Riess,3,10.6.2013,18:21,00:06
Chana Crowther,4,10.6.2013,18:21,22:52
Aleisha Lige,5,10.6.2013,18:21,23:34
Aleisha Lige,5,10.6.2013,04:21,04:21
Modesto Melody,6,10.6.2013,18:21,05:07
Hassan Lindstedt,7,10.6.2013,18:21,01:46
Elwood Quarles,8,10.6.2013,18:21,23:25
Elwood Quarles,8,10.6.2013,04:21,04:21
Marci Luckett,9,10.6.2013,18:21,05:42
Virgilio Godby,10,10.6.2013,18:21,03:09
Virgilio Godby,10,10.6.2013,04:21,04:21
Curtis Duden,11,10.6.2013,18:21,04:41
Curtis Duden,11,10.6.2013,04:21,04:21
Kristina Marrinan,12,10.6.2013,18:21,20:38
Felisa Diver,13,10.6.2013,18:21,02:38
Lilli Brockington,1,11.6.2013,18:21,01:25
Wenona Endsley,2,11.6.2013,18:21,20:58
Wenona Endsley,2,11.6.2013,04:21,04:21
Houston Riess,3,11.6.2013,18:21,02:08
Chana Crowther,4,11.6.2013,18:21,21:29
Chana Crowther,4,11.6.2013,04:21,04:21
Aleisha Lige,5,11.6.2013,18:21,22:32
Modesto Melody,6,11.6.2013,18:21,01:55
Modesto Melody,6,11.6.2013,04:21,04:21
Hassan Lindstedt,7,11.6.2013,18:21,23:11
Elwood Quarles,8,11.6.2013,18:21,21:34
Elwood Quarles,8,11.6.2013,04:21,04:21
Marci Luckett,9,11.6.2013,18:21,04:49
Marci Luckett,9,11.6.2013,04:21,04:21
Virgilio Godby,10,11.6.2013,18:21,20:36
Curtis Duden,11,11.6.2013,18:21,00:15
Curtis Duden,11,11.6.2013,04:21,04:21
Kristina Marrinan,12,11.6.2013,18:21,20:56
Kristina Marrinan,12,11.6.2013,04:21,04:21
Felisa Diver,13,11.6.2013,18:21,06:13
Lilli Brockington,1,12.6.2013,18:21,20:58
Lilli Brockington,1,12.6.2013,04:21,04:21
Wenona Endsley,2,12.6.2013,18:21,23:13
Wenona Endsley,2,12.6.2013,04:21,04:21
Houston Riess,3,12.6.2013,18:21,20:57
Chana Crowther,4,12.6.2013,18:21,21:44
Chana Crowther,4,12.6.2013,04:21,04:21
Aleisha Lige,5,12.6.2013,18:21,21:52
Aleisha Lige,5,12.6.2013,04:21,04:21
Modesto Melody,6,12.6.2013,18:21,03:12
Modesto Melody,6,12.6.2013,04:21,04:21
Hassan Lindstedt,7,12.6.2013,18:21,00:27
Hassan Lindstedt,7,12.6.2013,04:21,04:21
Elwood Quarles,8,12.6.2013,18:21,03:08
Marci Luckett,9,12.6.2013,18:21,01:03
Virgilio Godby,10,12.6.2013,18:21,04:48
Curtis Duden,11,12.6.2013,18:21,06:08
Kristina Marrinan,12,12.6.2013,18:21,22:23
Kristina Marrinan,12,12.6.2013,04:21,04:21
Felisa Diver,13,12.6.2013,18:21,05:19
Dalia Hoak,14,12.6.2013,18:21,23:48
Lilli Brockington,1,13.6.2013,18:21,20:51
Wenona Endsley,2,13.6.2013,18:21,00:10
Wenona Endsley,2,13.6.2013,04:21,04:21
Houston Riess,3,13.6.2013,18:21,05:28
Chana Crowther,4,13.6.2013,18:21,00:07
Aleisha Lige,5,13.6.2013,18:21,23:40
Modesto Melody,6,13.6.2013,18:21,22:08
Hassan Lindstedt,7,13.6.2013,18:21,02:55
Elwood Quarles,8,13.6.2013,18:21,21:18
Elwood Quarles,8,13.6.2013,04:21,04:21
Marci Luckett,9,13.6.2013,18:21,03:23
Marci Luckett,9,13.6.2013,04:21,04:21
Virgilio Godby,10,13.6.2013,18:21,02:57
Curtis Duden,11,13.6.2013,18:21,23:10
Curtis Duden,11,13.6.2013,04:21,04:21
Kristina Marrinan,12,13.6.2013,18:21,03:50
Felisa Diver,13,13.6.2013,18:21,05:03
Felisa Diver,13,13.6.2013,04:21,04:21
Lilli Brockington,1,14.6.2013,18:21,23:26
Lilli Brockington,1,14.6.2013,04:21,04:21
Wenona Endsley,2,14.6.2013,18:21,05:57
Houston Riess,3,14.6.2013,18:21,00:06
Houston Riess,3,14.6.2013,04:21,04:21
Chana Crowther,4,14.6.2013,18:21,02:10
Aleisha Lige,5,14.6.2013,18:21,23:12
Aleisha Lige,5,14.6.2013,04:21,04:21
Modesto Melody,6,14.6.2013,18:21,00:04
Hassan Lindstedt,7,14.6.2013,18:21,02:15
Elwood Quarles,8,14.6.2013,18:21,22:54
Marci Luckett,9,14.6.2013,18:21,00:06
Virgilio Godby,10,14.6.2013,18:21,23:15
Curtis Duden,11,14.6.2013,18:21,00:53
Curtis Duden,11,14.6.2013,04:21,04:21
Kristina Marrinan,12,14.6.2013,18:21,03:37
Kristina Marrinan,12,14.6.2013,04:21,04:21
Felisa Diver,13,14.6.2013,18:21,04:52
Felisa Diver,13,14.6.2013,04:21,04:21
Lilli Brockington,1,15.6.2013,18:21,21:10
Lilli Brockington,1,15.6.2013,04:21,04:21
Wenona Endsley,2,15.6.2013,18:21,04:43
Wenona Endsley,2,15.6.2013,04:21,04:21
Houston Riess,3,15.6.2013,18:21,05:18
Chana Crowther,4,15.6.2013,18:21,04:26
Aleisha Lige,5,15.6.2013,18:21,04:00
Aleisha Lige,5,15.6.2013,04:21,04:21
Modesto Melody,6,15.6.2013,18:21,00:31
Modesto Melody,6,15.6.2013,04:21,04:21
Hassan Lindstedt,7,15.6.2013,18:21,20:22
Elwood Quarles,8,15.6.2013,18:21,02:26
Elwood Quarles,8,15.6.2013,04:21,04:21
Marci Luckett,9,15.6.2013,18:21,02:31
Marci Luckett,9,15.6.2013,04:21,04:21
Virgilio Godby,10,15.6.2013,18:21,21:38
Virgilio Godby,10,15.6.2013,04:21,04:21
Curtis Duden,11,15.6.2013,18:21,22:29
Curtis Duden,11,15.6.2013,04:21,04:21
Kristina Marrinan,12,15.6.2013,18:21,01:23
Kristina Marrinan,12,15.6.2013,04:21,04:21
Felisa Diver,13,15.6.2013,18:21,21:17
Felisa Diver,13,15.6.2013,04:21,04:21
Dalia Hoak,14,15.6.2013,18:21,03:36
Lilli Brockington,1,16.6.2013,18:21,22:37
Lilli Brockington,1,16.6.2013,04:21,04:21
Wenona Endsley,2,16.6.2013,18:21,22:46
Houston Riess,3,16.6.2013,18:21,01:23
Houston Riess,3,16.6.2013,04:21,04:21
Chana Crowther,4,16.6.2013,18:21,21:55
Chana Crowther,4,16.6.2013,04:21,04:21
Aleisha Lige,5,16.6.2013,18:21,23:01
Aleisha Lige,5,16.6.2013,04:21,04:21
Modesto Melody,6,16.6.2013,18:21,02:44
Modesto Melody,6,16.6.2013,04:21,04:21
Hassan Lindstedt,7,16.6.2013,18:21,01:44
Hassan Lindstedt,7,16.6.2013,04:21,04:21
Elwood Quarles,8,16.6.2013,18:21,03:05
Marci Luckett,9,16.6.2013,18:21,06:15
Virgilio Godby,10,16.6.2013,18:21,05:16
Virgilio Godby,10,16.6.2013,04:21,04:21
Curtis Duden,11,16.6.2013,18:21,05:50
Curtis Duden,11,16.6.2013,04:21,04:21
Lilli Brockington,1,17.6.2013,18:21,03:27
Lilli Brockington,1,17.6.2013,04:21,04:21
Wenona Endsley,2,17.6.2013,18:21,01:31
Wenona Endsley,2,17.6.2013,04:21,04:21
Houston Riess,3,17.6.2013,18:21,04:26
Chana Crowther,4,17.6.2013,18:21,04:48
Chana Crowther,4,17.6.2013,04:21,04:21
Aleisha Lige,5,17.6.2013,18:21,03:37
Aleisha Lige,5,17.6.2013,04:21,04:21
Modesto Melody,6,17.6.2013,18:21,02:37
Hassan Lindstedt,7,17.6.2013,18:21,04:26
Hassan Lindstedt,7,17.6.2013,04:21,04:21
Elwood Quarles,8,17.6.2013,18:21,02:30
Marci Luckett,9,17.6.2013,18:21,00:55
Marci Luckett,9,17.6.2013,04:21,04:21
Virgilio Godby,10,17.6.2013,18:21,21:26
Curtis Duden,11,17.6.2013,18:21,01:10
Curtis Duden,11,17.6.2013,04:21,04:21
Kristina Marrinan,12,17.6.2013,18:21,01:50
Lilli Brockington,1,18.6.2013,18:21,04:37
Lilli Brockington,1,18.6.2013,04:21,04:21
Wenona Endsley,2,18.6.2013,18:21,00:16
Wenona Endsley,2,18.6.2013,04:21,04:21
Houston Riess,3,18.6.2013,18:21,23:36
Chana Crowther,4,18.6.2013,18:21,05:09
Chana Crowther,4,18.6.2013,04:21,04:21
Aleisha Lige,5,18.6.2013,18:21,04:31
Modesto Melody,6,18.6.2013,18:21,23:24
Hassan Lindstedt,7,18.6.2013,18:21,22:44
Hassan Lindstedt,7,18.6.2013,04:21,04:21
Elwood Quarles,8,18.6.2013,18:21,01:20
Elwood Quarles,8,18.6.2013,04:21,04:21
Marci Luckett,9,18.6.2013,18:21,02:13
Virgilio Godby,10,18.6.2013,18:21,22:35
Curtis Duden,11,18.6.2013,18:21,02:55
Kristina Marrinan,12,18.6.2013,18:21,21:53
Felisa Diver,13,18.6.2013,18:21,03:05
Felisa Diver,13,18.6.2013,04:21,04:21
Lilli Brockington,1,19.6.2013,18:21,00:54
Wenona Endsley,2,19.6.2013,18:21,20:36
Wenona Endsley,2,19.6.2013,04:21,04:21
Houston Riess,3,19.6.2013,18:21,04:52
Chana Crowther,4,19.6.2013,18:21,05:17
Chana Crowther,4,19.6.2013,04:21,04:21
Aleisha Lige,5,19.6.2013,18:21,02:33
Modesto Melody,6,19.6.2013,18:21,04:48
Modesto Melody,6,19.6.2013,04:21,04:21
Hassan Lindstedt,7,19.6.2013,18:21,03:01
Elwood Quarles,8,19.6.2013,18:21,04:48
Elwood Quarles,8,19.6.2013,04:21,04:21
Marci Luckett,9,19.6.2013,18:21,03:26
Virgilio Godby,10,19.6.2013,18:21,23:08
Virgilio Godby,10,19.6.2013,04:21,04:21
Curtis Duden,11,19.6.2013,18:21,06:14
Curtis Duden,11,19.6.2013,04:21,04:21
Kristina Marrinan,12,19.6.2013,18:21,02:07
Kristina Marrinan,12,19.6.2013,04:21,04:21
Felisa Diver,13,19.6.2013,18:21,21:06
Lilli Brockington,1,20.6.2013,18:21,23:49
Wenona Endsley,2,20.6.2013,18:21,04:04
Houston Riess,3,20.6.2013,18:21,20:36
Houston Riess,3,20.6.2013,04:21,04:21
Chana Crowther,4,20.6.2013,18:21,00:14
Chana Crowther,4,20.6.2013,04:21,04:21
Aleisha Lige,5,20.6.2013,18:21,02:58
Aleisha Lige,5,20.6.2013,04:21,04:21
Modesto Melody,6,20.6.2013,18:21,20:32
Hassan Lindstedt,7,20.6.2013,18:21,02:51
Elwood Quarles,8,20.6.2013,18:21,04:42
Marci Luckett,9,20.6.2013,18:21,23:55
Marci Luckett,9,20.6.2013,04:21,04:21
Virgilio Godby,10,20.6.2013,18:21,04:41
Virgilio Godby,10,20.6.2013,04:21,04:21
Curtis Duden,11,20.6.2013,18:21,21:45
Curtis Duden,11,20.6.2013,04:21,04:21
Kristina Marrinan,12,20.6.2013,18:21,00:33
Lilli Brockington,1,21.6.2013,18:21,03:00
Wenona Endsley,2,21.6.2013,18:21,01:06
Houston Riess,3,21.6.2013,18:21,00:01
Houston Riess,3,21.6.2013,04:21,04:21
Chana Crowther,4,21.6.2013,18:21,23:05
Aleisha Lige,5,21.6.2013,18:21,21:14
Aleisha Lige,5,21.6.2013,04:21,04:21
Modesto Melody,6,21.6.2013,18:21,03:01
Hassan Lindstedt,7,21.6.2013,18:21,01:05
Hassan Lindstedt,7,21.6.2013,04:21,04:21
Elwood Quarles,8,21.6.2013,18:21,22:21
Elwood Quarles,8,21.6.2013,04:21,04:21
Marci Luckett,9,21.6.2013,18:21,22:57
Marci Luckett,9,21.6.2013,04:21,04:21
Virgilio Godby,10,21.6.2013,18:21,05:46
Curtis Duden,11,21.6.2013,18:21,00:47
Curtis Duden,11,21.6.2013,04:21,04:21
Kristina Marrinan,12,21.6.2013,18:21,00:47
Kristina Marrinan,12,21.6.2013,04:21,04:21
Lilli Brockington,1,22.6.2013,18:21,02:43
Wenona Endsley,2,22.6.2013,18:21,01:45
Houston Riess,3,22.6.2013,18:21,00:53
Chana Crowther,4,22.6.2013,18:21,02:13
Aleisha Lige,5,22.6.2013,18:21,21:21
Modesto Melody,6,22.6.2013,18:21,21:42
Hassan Lindstedt,7,22.6.2013,18:21,02:32
Elwood Quarles,8,22.6.2013,18:21,04:33
Marci Luckett,9,22.6.2013,18:21,00:46
Marci Luckett,9,22.6.2013,04:21,04:21
Virgilio Godby,10,22.6.2013,18:21,02:44
Curtis Duden,11,22.6.2013,18:21,21:08
Kristina Marrinan,12,22.6.2013,18:21,01:46
Kristina Marrinan,12,22.6.2013,04:21,04:21
Felisa Diver,13,22.6.2013,18:21,20:35
Felisa Diver,13,22.6.2013,04:21,04:21
Dalia Hoak,14,22.6.2013,18:21,02:08
Lilli Brockington,1,23.6.2013,18:21,22:42
Lilli Brockington,1,23.6.2013,04:21,04:21
Wenona Endsley,2,23.6.2013,18:21,22:50
Wenona Endsley,2,23.6.2013,04:21,04:21
Houston Riess,3,23.6.2013,18:21,21:56
Chana Crowther,4,23.6.2013,18:21,00:30
Aleisha Lige,5,23.6.2013,18:21,01:20
Aleisha Lige,5,23.6.2013,04:21,04:21
Modesto Melody,6,23.6.2013,18:21,21:39
Modesto Melody,6,23.6.2013,04:21,04:21
Hassan Lindstedt,7,23.6.2013,18:21,03:59
Hassan Lindstedt,7,23.6.2013,04:21,04:21
Elwood Quarles,8,23.6.2013,18:21,06:05
Elwood Quarles,8,23.6.2013,04:21,04:21
Marci Luckett,9,23.6.2013,18:21,22:07
Virgilio Godby,10,23.6.2013,18:21,20:49
Curtis Duden,11,23.6.2013,18:21,03:49
Curtis Duden,11,23.6.2013,04:21,04:21
Kristina Marrinan,12,23.6.2013,18:21,22:19
Felisa Diver,13,23.6.2013,18:21,02:18
Lilli Brockington,1,24.6.2013,18:21,03:52
Lilli Brockington,1,24.6.2013,04:21,04:21
Wenona Endsley,2,24.6.2013,18:21,22:09
Houston Riess,3,24.6.2013,18:21,02:09
Houston Riess,3,24.6.2013,04:21,04:21
Chana Crowther,4,24.6.2013,18:21,00:49
Aleisha Lige,5,24.6.2013,18:21,22:39
Aleisha Lige,5,24.6.2013,04:21,04:21
Modesto Melody,6,24.6.2013,18:21,00:28
Hassan Lindstedt,7,24.6.2013,18:21,03:54
Hassan Lindstedt,7,24.6.2013,04:21,04:21
Elwood Quarles,8,24.6.2013,18:21,03:04
Elwood Quarles,8,24.6.2013,04:21,04:21
Marci Luckett,9,24.6.2013,18:21,01:44
Virgilio Godby,10,24.6.2013,18:21,00:25
Virgilio Godby,10,24.6.2013,04:21,04:21
Curtis Duden,11,24.6.2013,18:21,02:28
Kristina Marrinan,12,24.6.2013,18:21,22:15
Lilli Brockington,1,25.6.2013,18:21,02:46
Wenona Endsley,2,25.6.2013,18:21,20:43
Houston Riess,3,25.6.2013,18:21,04:37
Houston Riess,3,25.6.2013,04:21,04:21
Chana Crowther,4,25.6.2013,18:21,22:05
Chana Crowther,4,25.6.2013,04:21,04:21
Aleisha Lige,5,25.6.2013,18:21,01:27
Aleisha Lige,5,25.6.2013,04:21,04:21
Modesto Melody,6,25.6.2013,18:21,00:57
Hassan Lindstedt,7,25.6.2013,18:21,03:37
Elwood Quarles,8,25.6.2013,18:21,01:39
Marci Luckett,9,25.6.2013,18:21,20:46
Marci Luckett,9,25.6.2013,04:21,04:21
Virgilio Godby,10,25.6.2013,18:21,00:19
Virgilio Godby,10,25.6.2013,04:21,04:21
Curtis Duden,11,25.6.2013,18:21,00:35
Curtis Duden,11,25.6.2013,04:21,04:21
Kristina Marrinan,12,25.6.2013,18:21,00:38
Kristina Marrinan,12,25.6.2013,04:21,04:21
Felisa Diver,13,25.6.2013,18:21,06:14
Dalia Hoak,14,25.6.2013,18:21,21:30
Dalia Hoak,14,25.6.2013,04:21,04:21
Shiloh Weis,15,25.6.2013,18:21,01:19
Shiloh Weis,15,25.6.2013,04:21,04:21
Lilli Brockington,1,26.6.2013,18:21,21:26
Lilli Brockington,1,26.6.2013,04:21,04:21
Wenona Endsley,2,26.6.2013,18:21,22:08
Houston Riess,3,26.6.2013,18:21,03:31
Houston Riess,3,26.6.2013,04:21,04:21
Chana Crowther,4,26.6.2013,18:21,03:09
Chana Crowther,4,26.6.2013,04:21,04:21
Aleisha Lige,5,26.6.2013,18:21,04:17
Aleisha Lige,5,26.6.2013,04:21,04:21
Modesto Melody,6,26.6.2013,18:21,03:09
Hassan Lindstedt,7,26.6.2013,18:21,02:56
Hassan Lindstedt,7,26.6.2013,04:21,04:21
Elwood Quarles,8,26.6.2013,18:21,04:08
Marci Luckett,9,26.6.2013,18:21,03:08
Virgilio Godby,10,26.6.2013,18:21,22:26
Curtis Duden,11,26.6.2013,18:21,22:25
Kristina Marrinan,12,26.6.2013,18:21,23:32
Kristina Marrinan,12,26.6.2013,04:21,04:21
Felisa Diver,13,26.6.2013,18:21,06:08
Felisa Diver,13,26.6.2013,04:21,04:21
Dalia Hoak,14,26.6.2013,18:21,20:28
Dalia Hoak,14,26.6.2013,04:21,04:21
Lilli Brockington,1,27.6.2013,18:21,22:07
Lilli Brockington,1,27.6.2013,04:21,04:21
Wenona Endsley,2,27.6.2013,18:21,06:16
Houston Riess,3,27.6.2013,18:21,00:58
Chana Crowther,4,27.6.2013,18:21,22:56
Chana Crowther,4,27.6.2013,04:21,04:21
Aleisha Lige,5,27.6.2013,18:21,04:44
Aleisha Lige,5,27.6.2013,04:21,04:21
Modesto Melody,6,27.6.2013,18:21,00:51
Modesto Melody,6,27.6.2013,04:21,04:21
Hassan Lindstedt,7,27.6.2013,18:21,22:00
Elwood Quarles,8,27.6.2013,18:21,05:18
Elwood Quarles,8,27.6.2013,04:21,04:21
Marci Luckett,9,27.6.2013,18:21,04:21
Marci Luckett,9,27.6.2013,04:21,04:21
Virgilio Godby,10,27.6.2013,18:21,00:02
Curtis Duden,11,27.6.2013,18:21,20:44
Curtis Duden,11,27.6.2013,04:21,04:21
Kristina Marrinan,12,27.6.2013,18:21,22:50
Felisa Diver,13,27.6.2013,18:21,03:56
Felisa Diver,13,27.6.2013,04:21,04:21
Dalia Hoak,14,27.6.2013,18:21,02:24
Dalia Hoak,14,27.6.2013,04:21,04:21
Shiloh Weis,15,27.6.2013,18:21,02:59
Lilli Brockington,1,28.6.2013,18:21,22:44
Lilli Brockington,1,28.6.2013,04:21,04:21
Wenona Endsley,2,28.6.2013,18:21,00:50
Houston Riess,3,28.6.2013,18:21,05:49
Chana Crowther,4,28.6.2013,18:21,06:06
Chana Crowther,4,28.6.2013,04:21,04:21
Aleisha Lige,5,28.6.2013,18:21,05:00
Aleisha Lige,5,28.6.2013,04:21,04:21
Modesto Melody,6,28.6.2013,18:21,03:10
Hassan Lindstedt,7,28.6.2013,18:21,03:59
Elwood Quarles,8,28.6.2013,18:21,04:27
Marci Luckett,9,28.6.2013,18:21,04:54
Marci Luckett,9,28.6.2013,04:21,04:21
Virgilio Godby,10,28.6.2013,18:21,05:10
Virgilio Godby,10,28.6.2013,04:21,04:21
Curtis Duden,11,28.6.2013,18:21,01:19
Curtis Duden,11,28.6.2013,04:21,04:21
Kristina Marrinan,12,28.6.2013,18:21,21:17
Kristina Marrinan,12,28.6.2013,04:21,04:21
Felisa Diver,13,28.6.2013,18:21,22:55
Lilli Brockington,1,29.6.2013,18:21,22:08
Lilli Brockington,1,29.6.2013,04:21,04:21
Wenona Endsley,2,29.6.2013,18:21,21:09
Houston Riess,3,29.6.2013,18:21,20:30
Houston Riess,3,29.6.2013,04:21,04:21
Chana Crowther,4,29.6.2013,18:21,00:14
Chana Crowther,4,29.6.2013,04:21,04:21
Aleisha Lige,5,29.6.2013,18:21,05:02
Modesto Melody,6,29.6.2013,18:21,05:10
Modesto Melody,6,29.6.2013,04:21,04:21
Hassan Lindstedt,7,29.6.2013,18:21,21:43
Elwood Quarles,8,29.6.2013,18:21,05:42
Elwood Quarles,8,29.6.2013,04:21,04:21
Marci Luckett,9,29.6.2013,18:21,23:19
Marci Luckett,9,29.6.2013,04:21,04:21
Virgilio Godby,10,29.6.2013,18:21,23:40
Virgilio Godby,10,29.6.2013,04:21,04:21
Curtis Duden,11,29.6.2013,18:21,05:52
Kristina Marrinan,12,29.6.2013,18:21,05:22
Kristina Marrinan,12,29.6.2013,04:21,04:21
Lilli Brockington,1,30.6.2013,18:21,05:11
Lilli Brockington,1,30.6.2013,04:21,04:21
Wenona Endsley,2,30.6.2013,18:21,23:48
Houston Riess,3,30.6.2013,18:21,03:00
Chana Crowther,4,30.6.2013,18:21,02:05
Chana Crowther,4,30.6.2013,04:21,04:21
Aleisha Lige,5,30.6.2013,18:21,06:18
Modesto Melody,6,30.6.2013,18:21,02:46
Hassan Lindstedt,7,30.6.2013,18:21,05:40
Hassan Lindstedt,7,30.6.2013,04:21,04:21
Elwood Quarles,8,30.6.2013,18:21,04:50
Marci Luckett,9,30.6.2013,18:21,04:38
Virgilio Godby,10,30.6.2013,18:21,22:04
Virgilio Godby,10,30.6.2013,04:21,04:21
Curtis Duden,11,30.6.2013,18:21,20:51
Curtis Duden,11,30.6.2013,04:21,04:21
Kristina Marrinan,12,30.6.2013,18:21,01:10
Kristina Marrinan,12,30.6.2013,04:21,04:21
Felisa Diver,13,30.6.2013,18:21,05:17
Lilli Brockington,1,1.7.2013,18:21,02:58
Lilli Brockington,1,1.7.2013,04:21,04:21
Wenona Endsley,2,1.7.2013,18:21,22:54
Houston Riess,3,1.7.2013,18:21,01:15
Houston Riess,3,1.7.2013,04:21,04:21
Chana Crowther,4,1.7.2013,18:21,04:38
Aleisha Lige,5,1.7.2013,18:21,03:48
Aleisha Lige,5,1.7.2013,04:21,04:21
Modesto Melody,6,1.7.2013,18:21,04:23
Modesto Melody,6,1.7.2013,04:21,04:21
Hassan Lindstedt,7,1.7.2013,18:21,02:22
Hassan Lindstedt,7,1.7.2013,04:21,04:21
Elwood Quarles,8,1.7.2013,18:21,01:57
Elwood Quarles,8,1.7.2013,04:21,04:21
Marci Luckett,9,1.7.2013,18:21,23:35
Marci Luckett,9,1.7.2013,04:21,04:21
Virgilio Godby,10,1.7.2013,18:21,03:00
Curtis Duden,11,1.7.2013,18:21,03:50
Kristina Marrinan,12,1.7.2013,18:21,21:24
Lilli Brockington,1,2.7.2013,18:21,02:59
Lilli Brockington,1,2.7.2013,04:21,04:21
Wenona Endsley,2,2.7.2013,18:21,22:37
Wenona Endsley,2,2.7.2013,04:21,04:21
Houston Riess,3,2.7.2013,18:21,23:27
Houston Riess,3,2.7.2013,04:21,04:21
Chana Crowther,4,2.7.2013,18:21,01:12
Chana Crowther,4,2.7.2013,04:21,04:21
Aleisha Lige,5,2.7.2013,18:21,01:47
Modesto Melody,6,2.7.2013,18:21,04:04
Modesto Melody,6,2.7.2013,04:21,04:21
Hassan Lindstedt,7,2.7.2013,18:21,01:30
Elwood Quarles,8,2.7.2013,18:21,03:38
Marci Luckett,9,2.7.2013,18:21,20:41
Virgilio Godby,10,2.7.2013,18:21,21:27
Curtis Duden,11,2.7.2013,18:21,20:27
Curtis Duden,11,2.7.2013,04:21,04:21
Kristina Marrinan,12,2.7.2013,18:21,01:37
Felisa Diver,13,2.7.2013,18:21,23:46
Felisa Diver,13,2.7.2013,04:21,04:21
Lilli Brockington,1,3.7.2013,18:21,00:32
Lilli Brockington,1,3.7.2013,04:21,04:21
Wenona Endsley,2,3.7.2013,18:21,00:21
Houston Riess,3,3.7.2013,18:21,23:22
Houston Riess,3,3.7.2013,04:21,04:21
Chana Crowther,4,3.7.2013,18:21,05:03
Chana Crowther,4,3.7.2013,04:21,04:21
Aleisha Lige,5,3.7.2013,18:21,03:01
Modesto Melody,6,3.7.2013,18:21,02:47
Modesto Melody,6,3.7.2013,04:21,04:21
Hassan Lindstedt,7,3.7.2013,18:21,01:02
Hassan Lindstedt,7,3.7.2013,04:21,04:21
Elwood Quarles,8,3.7.2013,18:21,03:06
Marci Luckett,9,3.7.2013,18:21,03:54
Marci Luckett,9,3.7.2013,04:21,04:21
Virgilio Godby,10,3.7.2013,18:21,01:01
Virgilio Godby,10,3.7.2013,04:21,04:21
Curtis Duden,11,3.7.2013,18:21,23:59
Kristina Marrinan,12,3.7.2013,18:21,00:16
Kristina Marrinan,12,3.7.2013,04:21,04:21
Lilli Brockington,1,4.7.2013,18:21,22:42
Lilli Brockington,1,4.7.2013,04:21,04:21
Wenona Endsley,2,4.7.2013,18:21,21:46
Houston Riess,3,4.7.2013,18:21,23:33
Houston Riess,3,4.7.2013,04:21,04:21
Chana Crowther,4,4.7.2013,18:21,05:48
Aleisha Lige,5,4.7.2013,18:21,00:47
Aleisha Lige,5,4.7.2013,04:21,04:21
Modesto Melody,6,4.7.2013,18:21,05:42
Modesto Melody,6,4.7.2013,04:21,04:21
Hassan Lindstedt,7,4.7.2013,18:21,23:23
Elwood Quarles,8,4.7.2013,18:21,22:16
Elwood Quarles,8,4.7.2013,04:21,04:21
Marci Luckett,9,4.7.2013,18:21,06:12
Virgilio Godby,10,4.7.2013,18:21,23:23
Virgilio Godby,10,4.7.2013,04:21,04:21
Curtis Duden,11,4.7.2013,18:21,02:39
Kristina Marrinan,12,4.7.2013,18:21,02:51
Felisa Diver,13,4.7.2013,18:21,01:55
Felisa Diver,13,4.7.2013,04:21,04:21
Dalia Hoak,14,4.7.2013,18:21,02:03
Shiloh Weis,15,4.7.2013,18:21,05:59
Lilli Brockington,1,5.7.2013,18:21,01:00
Wenona Endsley,2,5.7.2013,18:21,22:44
Wenona Endsley,2,5.7.2013,04:21,04:21
Houston Riess,3,5.7.2013,18:21,04:37
Chana Crowther,4,5.7.2013,18:21,00:28
Aleisha Lige,5,5.7.2013,18:21,04:43
Modesto Melody,6,5.7.2013,18:21,20:39
Modesto Melody,6,5.7.2013,04:21,04:21
Hassan Lindstedt,7,5.7.2013,18:21,04:17
Hassan Lindstedt,7,5.7.2013,04:21,04:21
Elwood Quarles,8,5.7.2013,18:21,04:11
Marci Luckett,9,5.7.2013,18:21,21:30
Virgilio Godby,10,5.7.2013,18:21,02:49
Virgilio Godby,10,5.7.2013,04:21,04:21
Curtis Duden,11,5.7.2013,18:21,22:57
Curtis Duden,11,5.7.2013,04:21,04:21
Kristina Marrinan,12,5.7.2013,18:21,03:43
Kristina Marrinan,12,5.7.2013,04:21,04:21
Lilli Brockington,1,6.7.2013,18:21,23:15
Wenona Endsley,2,6.7.2013,18:21,02:44
Houston Riess,3,6.7.2013,18:21,05:46
Chana Crowther,4,6.7.2013,18:21,02:31
